row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,gross_revenue,discount_loss,net_revenue,logistics_cost,operational_cost,total_cost,true_profit,leakage_flag
7873,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,915.136,183.0272,732.1088,91.5136,109.81631999999999,201.32992,530.77888,Profit
7874,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,8.56,0.0,8.56,0.8560000000000001,0.5136000000000001,1.3696000000000002,7.1904,Profit
7875,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754,97.82,0.0,97.82,9.782,5.869199999999999,15.6512,82.16879999999999,Profit
7876,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,6,0.2,11.2752,31.104,6.2208000000000006,24.8832,3.1104000000000003,1.86624,4.97664,19.90656,Profit
7877,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1,0.2,0.8382,11.176,2.2352000000000003,8.9408,1.1176000000000001,0.6705599999999999,1.78816,7.15264,Profit
7878,CA-2015-148705,2015-03-12,2015-03-18,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,2,0.2,1.764,5.04,1.008,4.032,0.35280000000000006,0.3024,0.6552,3.3768000000000002,Profit
7879,CA-2016-160241,2016-11-29,2016-12-04,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72,242.176,145.3056,96.87039999999999,14.53056,29.06112,43.59168,53.27871999999999,Profit
7880,CA-2016-155747,2016-06-14,2016-06-21,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,2,0.4,-118.0116,337.176,134.8704,202.3056,26.97408,40.461119999999994,67.4352,134.87040000000002,Profit
7881,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,6,0.2,1.0008,13.344,2.6688,10.6752,1.3344,0.8006399999999999,2.13504,8.54016,Profit
7882,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,6,0.2,10.5534,76.752,15.3504,61.401599999999995,7.6752,6.14016,13.81536,47.58624,Profit
7883,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,8,0.2,14.0712,102.336,20.467200000000002,81.8688,10.233600000000001,8.18688,18.42048,63.448319999999995,Profit
7884,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2,0.2,3.741,10.32,2.064,8.256,1.032,0.6192,1.6512,6.6048,Profit
7885,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,7,0.2,5.915,47.32,9.464,37.856,4.732,2.8392,7.5712,30.2848,Profit
7886,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376,3,0.2,7.0128,23.376,4.6752,18.7008,2.3376,2.80512,5.142720000000001,13.55808,Profit
7887,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344,16.72,3.344,13.376,1.672,2.0063999999999997,3.6784,9.6976,Profit
7888,CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,1,0.2,4.6552,16.192,3.2384000000000004,12.9536,1.6192000000000002,1.9430399999999999,3.56224,9.391359999999999,Profit
7889,CA-2016-113117,2016-08-16,2016-08-22,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5,0.0,15.552,32.4,0.0,32.4,3.24,1.944,5.184,27.215999999999998,Profit
7890,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,9,0.0,5.3703,19.89,0.0,19.89,1.3923,1.1934,2.5857,17.3043,Profit
7891,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,2,0.0,171.9914,399.98,0.0,399.98,27.998600000000003,31.998400000000004,59.99700000000001,339.983,Profit
7892,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,0.0,137.54,343.85,0.0,343.85,24.069500000000005,41.262,65.3315,278.5185,Profit
7893,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,3,0.0,49.9704,106.32,0.0,106.32,7.4424,6.379199999999999,13.8216,92.49839999999999,Profit
7894,CA-2017-125367,2017-07-23,2017-07-30,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,13.92,3,0.2,4.35,13.92,2.7840000000000003,11.136,1.1136,0.8351999999999999,1.9487999999999999,9.187199999999999,Profit
7895,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5,0.0,40.376,82.4,0.0,82.4,6.5920000000000005,4.944,11.536000000000001,70.864,Profit
7896,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,6.24,0.0,6.24,0.49920000000000003,0.3744,0.8736,5.3664000000000005,Profit
7897,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,0.0,219.4416,447.84,0.0,447.84,35.8272,26.870399999999997,62.697599999999994,385.14239999999995,Profit
7898,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,7,0.2,30.6054,272.048,54.409600000000005,217.6384,19.043360000000003,16.322879999999998,35.366240000000005,182.27215999999999,Profit
7899,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,6,0.7,-1237.8462,1614.582,1130.2074,484.3746000000001,113.02074000000002,96.87492,209.89566000000002,274.4789400000001,Profit
7900,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,5,0.2,9.12,24.32,4.864000000000001,19.456,1.7024000000000001,1.4592,3.1616,16.2944,Profit
7901,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752,1.584,0.3168,1.2672,0.11088000000000002,0.12672,0.23760000000000003,1.0296,Profit
7902,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0.2,0.0,31.984,6.396800000000001,25.587200000000003,2.2388800000000004,3.83808,6.076960000000001,19.510240000000003,Profit
7903,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,5,0.2,4.797,14.76,2.952,11.808,1.0332000000000001,0.8855999999999999,1.9188,9.889199999999999,Profit
7904,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2,0.2,47.6604,423.648,84.7296,338.9184,29.655360000000005,50.83776,80.49312,258.42528000000004,Profit
7905,CA-2015-126669,2015-11-07,2015-11-13,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.824,76.64,15.328000000000001,61.312,4.5984,4.5984,9.1968,52.1152,Profit
7906,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.464,1,0.2,1.674,4.464,0.8928000000000001,3.5712,0.26784,0.26784,0.53568,3.03552,Profit
7907,US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93,3.96,3.168,0.7919999999999998,0.23759999999999998,0.23759999999999998,0.47519999999999996,0.31679999999999986,Profit
7908,CA-2016-112585,2016-07-30,2016-08-02,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,715.64,0.0,715.64,71.56400000000001,42.938399999999994,114.5024,601.1376,Profit
7909,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176,268.704,53.74080000000001,214.9632,26.870400000000004,32.24448,59.11488000000001,155.84832,Profit
7910,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0.0,5.9184,21.92,0.0,21.92,2.192,1.3152000000000001,3.5072,18.4128,Profit
7911,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0.0,7.308,48.72,0.0,48.72,4.872,2.9232,7.7951999999999995,40.9248,Profit
7912,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,205.666,30.849899999999998,174.8161,20.5666,24.67992,45.246520000000004,129.56958,Profit
7913,CA-2016-167605,2016-04-28,2016-04-30,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612,30.344,18.2064,12.137600000000003,1.82064,3.64128,5.46192,6.6756800000000025,Profit
7914,US-2017-105697,2017-08-25,2017-08-27,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272,25.696,5.139200000000001,20.556800000000003,2.05568,1.54176,3.59744,16.959360000000004,Profit
7915,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0.0,1668.205,3404.5,0.0,3404.5,272.36,272.36,544.72,2859.7799999999997,Profit
7916,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.1072,101.34,0.0,101.34,8.1072,8.1072,16.2144,85.1256,Profit
7917,CA-2015-110891,2015-11-20,2015-11-24,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,344.372,103.3116,241.06040000000002,27.549760000000003,41.32464,68.87440000000001,172.186,Profit
7918,CA-2017-100783,2017-09-04,2017-09-08,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.798,30.384,6.0768,24.3072,1.82304,1.82304,3.64608,20.66112,Profit
7919,CA-2015-152513,2015-07-04,2015-07-08,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256,22.848,4.5696,18.278399999999998,2.2848,1.3708799999999999,3.6556800000000003,14.622719999999997,Profit
7920,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0.0,10.8136,38.62,0.0,38.62,3.0896,2.3171999999999997,5.4068,33.2132,Profit
7921,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0.0,10.7964,59.98,0.0,59.98,4.7984,4.7984,9.5968,50.383199999999995,Profit
7922,CA-2017-107713,2017-03-13,2017-03-17,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,0.0,81.921,174.3,0.0,174.3,13.944,10.458,24.402,149.89800000000002,Profit
7923,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,383.96,76.792,307.168,26.877200000000002,30.7168,57.594,249.574,Profit
7924,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418,15.57,10.899,4.671000000000001,1.0899,0.9342,2.0241000000000002,2.646900000000001,Profit
7925,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0.0,10.7136,22.32,0.0,22.32,1.5624000000000002,1.3392,2.9016,19.4184,Profit
7926,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0.0,51.8,103.6,0.0,103.6,7.252000000000001,6.215999999999999,13.468,90.13199999999999,Profit
7927,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0.0,1.3365,2.97,0.0,2.97,0.23760000000000003,0.23760000000000003,0.47520000000000007,2.4948,Profit
7928,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,1,0.0,170.997,569.99,0.0,569.99,45.5992,45.5992,91.1984,478.7916,Profit
7929,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,0.0,9.1746,50.97,0.0,50.97,4.0776,6.1164,10.193999999999999,40.775999999999996,Profit
7930,CA-2017-167549,2017-07-25,2017-07-27,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,6,0.3,-4.2588,298.116,89.4348,208.6812,17.88696,35.77392,53.66087999999999,155.02032,Profit
7931,CA-2016-120082,2016-03-25,2016-03-27,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3,0.0,17.856,59.52,0.0,59.52,4.7616000000000005,3.5712,8.3328,51.187200000000004,Profit
7932,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,230.28,46.056000000000004,184.224,23.028000000000002,27.633599999999998,50.6616,133.5624,Profit
7933,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,5,0.2,34.294,105.52,21.104,84.416,10.552,6.3312,16.8832,67.5328,Profit
7934,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,0.0,11.68,23.36,0.0,23.36,2.336,1.4016,3.7375999999999996,19.6224,Profit
7935,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,71.976,14.3952,57.580799999999996,7.1976,5.75808,12.955680000000001,44.625119999999995,Profit
7936,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0.0,3.852,8.56,0.0,8.56,0.8560000000000001,0.5136000000000001,1.3696000000000002,7.1904,Profit
7937,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,13.92,2.7840000000000003,11.136,1.3920000000000001,0.8351999999999999,2.2272,8.9088,Profit
7938,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0.0,654.7554,2518.29,0.0,2518.29,251.829,151.0974,402.9264,2115.3636,Profit
7939,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0.0,140.5482,540.57,0.0,540.57,54.05700000000001,32.434200000000004,86.49120000000002,454.0788,Profit
7940,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696,221.056,44.211200000000005,176.84480000000002,22.105600000000003,13.26336,35.36896,141.47584,Profit
7941,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,81.424,16.2848,65.1392,8.1424,9.77088,17.91328,47.22592,Profit
7942,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0.0,35.048,134.8,0.0,134.8,13.480000000000002,8.088000000000001,21.568000000000005,113.232,Profit
7943,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9,0.8,-59.373,39.582,31.6656,7.916399999999999,2.37492,2.37492,4.74984,3.1665599999999996,Profit
7944,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,44.688,7,0.2,5.0274,44.688,8.937600000000002,35.7504,2.68128,2.68128,5.36256,30.387839999999997,Profit
7945,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.744,2,0.2,2.3808,31.744,6.348800000000001,25.3952,1.9046399999999999,1.9046399999999999,3.8092799999999998,21.585919999999998,Profit
7946,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568,40.98,32.784,8.195999999999998,2.4587999999999997,2.4587999999999997,4.917599999999999,3.2783999999999986,Profit
7947,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688,3.168,2.5344,0.6335999999999999,0.19008,0.19008,0.38016,0.25343999999999994,Profit
7948,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,0.2,-3.5325,18.84,3.7680000000000002,15.072,1.1303999999999998,1.1303999999999998,2.2607999999999997,12.8112,Profit
7949,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.3,0.0,362.25,108.675,253.575,21.735,43.47,65.205,188.37,Profit
7950,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,0.6,-34.9536,63.552,38.1312,25.4208,3.8131199999999996,7.626239999999999,11.439359999999999,13.981440000000001,Profit
7951,CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,129.552,25.9104,103.6416,7.77312,7.77312,15.54624,88.09536,Profit
7952,CA-2015-145814,2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244,5.984,1.1968,4.7872,0.47872000000000003,0.35903999999999997,0.8377600000000001,3.94944,Profit
7953,CA-2015-145814,2015-11-19,2015-11-24,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0.0,249.9104,861.76,0.0,861.76,68.9408,68.9408,137.8816,723.8784,Profit
7954,CA-2014-138359,2014-04-01,2014-04-06,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.6784,66.96,0.0,66.96,5.3568,4.0176,9.3744,57.58559999999999,Profit
